1,5000,0,0,0,0,0,0,0,0,25000000,25
2,5000,0,1,0,0,0,0,0,0,25000000,25
3,5000,0,2,0,0,0,0,0,0,25000000,25
4,5000,0,3,0,0,0,0,0,0,25000000,25
5,5000,0,4,0,0,0,0,0,0,25000000,25
6,5000,0,5,0,0,0,0,0,0,25000000,25
7,5000,0,6,0,0,0,0,0,0,25000000,25
8,5000,0,7,0,0,0,0,0,0,25000000,25
9,5000,0,8,0,0,0,0,0,0,25000000,25
10,5000,0,9,0,0,0,0,0,0,25000000,25
11,5000,0,10,0,0,0,0,0,0,25000000,25
12,5000,0,11,0,0,0,0,0,0,25000000,25
13,5000,0,12,0,0,0,0,0,0,25000000,25
14,5000,0,13,0,0,0,0,0,0,25000000,25
15,5000,0,14,75,0,0,3.69,0,0,25000000,25
16,5000,0,15,100,50,0,9.855,36.395,0,25000000,25
17,5000,0,16,0,0,0,0,50,0,25000000,25
18,5000,0,17,0,0,0,0,36.35,0,25000000,25
19,5000,0,18,0,0,0,0,31.93,0,25000000,25
20,5000,0,19,100,50,0,3.53,46.51,0,25000000,25
21,5000,0,20,0,0,3.415,0,24.895,0,25000000,25
22,5000,0,21,0,0,0,0,0,0,25000000,25
23,5000,0,22,125,100,2.415,2.045,30.455,0,25000000,25
24,5000,0,23,100,50,0,3.23,39.75,0,25000000,25
25,5000,0,24,100,50,0,6.76,42.32,0,25000000,25
26,5000,0,25,125,75,4.795,7.02,26.265,0,25000000,25
27,5000,0,26,0,0,0.565,0,0,0,25000000,25
28,5000,0,27,0,0,0,0,0,0,25000000,25
29,5000,0,28,0,0,0,0,0,0,25000000,25
30,5000,0,29,0,0,0,0,0,0,25000000,25
31,5000,0,30,0,0,3.35,0,26.005,0,25000000,25
32,5000,0,31,0,0,8.485,0,23.215,0,25000000,25
33,5000,0,32,0,0,0.02,0,0,0,25000000,25
34,5000,0,33,0,0,0,0,0,0,25000000,25
35,5000,0,34,0,0,0,0,0,0,25000000,25
36,5000,0,35,0,0,0,0,0,0,25000000,25
37,5000,0,36,0,0,0,0,0,0,25000000,25
38,5000,0,37,0,0,0,0,0,0,25000000,25
39,5000,0,38,0,0,0,0,0,0,25000000,25
40,5000,1,0,0,0,0,0,0,0,25000000,25
41,5000,1,1,0,0,0,0,0,0,25000000,25
42,5000,1,2,0,0,0,0,0,0,25000000,25
43,5000,1,3,0,0,0,0,0,0,25000000,25
44,5000,1,4,0,0,0,0,0,0,25000000,25
45,5000,1,5,0,0,0,0,0,0,25000000,25
46,5000,1,6,0,0,0,0,0,0,25000000,25
47,5000,1,7,0,0,0,0,0,0,25000000,25
48,5000,1,8,0,0,0,0,0,0,25000000,25
49,5000,1,9,0,0,0,0,0,0,25000000,25
50,5000,1,10,0,0,0,0,0,0,25000000,25
51,5000,1,11,0,0,0,0,0,0,25000000,25
52,5000,1,12,0,0,0,0,0,0,25000000,25
53,5000,1,13,0,0,0,2.605,0,0,25000000,25
54,5000,1,14,75,0,0,15.56,0,0,25000000,25
55,5000,1,15,100,50,0,2.51,45.485,0,25000000,25
56,5000,1,16,0,0,0,0,50,0,25000000,25
57,5000,1,17,0,0,0,0,24.86,0,25000000,25
58,5000,1,18,0,0,0,0,0.3,0,25000000,25
59,5000,1,19,100,50,0,2.815,35.965,0,25000000,25
60,5000,1,20,0,0,7.335,0,20.01,0,25000000,25
61,5000,1,21,0,0,0,0,0,0,25000000,25
62,5000,1,22,125,125,3.74,5.41,20.42,0,25000000,25
63,5000,1,23,100,50,0,2.55,43.665,0,25000000,25
64,5000,1,24,125,100,0.29,8.155,32.22,0,25000000,25
65,5000,1,25,125,125,3.515,1.19,5.97,0,25000000,25
66,5000,1,26,0,0,0,0,0,0,25000000,25
67,5000,1,27,0,0,0,0,0,0,25000000,25
68,5000,1,28,0,0,0,0,0,0,25000000,25
69,5000,1,29,0,0,0,0,0,0,25000000,25
70,5000,1,30,0,0,2.29,0,16.6,0,25000000,25
71,5000,1,31,0,0,9.33,0,10.025,0,25000000,25
72,5000,1,32,0,0,0,0,0,0,25000000,25
73,5000,1,33,0,0,0,0,0,0,25000000,25
74,5000,1,34,0,0,0,0,0,0,25000000,25
75,5000,1,35,0,0,0,0,0,0,25000000,25
76,5000,1,36,0,0,0,0,0,0,25000000,25
77,5000,1,37,0,0,0,0,0,0,25000000,25
78,5000,1,38,0,0,0,0,0,0,25000000,25
79,5000,2,0,0,0,0,0,0,0,25000000,25
80,5000,2,1,0,0,0,0,0,0,25000000,25
81,5000,2,2,0,0,0,0,0,0,25000000,25
82,5000,2,3,0,0,0,0,0,0,25000000,25
83,5000,2,4,0,0,0,0,0,0,25000000,25
84,5000,2,5,0,0,0,0,0,0,25000000,25
85,5000,2,6,0,0,0,0,0,0,25000000,25
86,5000,2,7,0,0,0,0,0,0,25000000,25
87,5000,2,8,0,0,0,0,0,0,25000000,25
88,5000,2,9,0,0,0,0,0,0,25000000,25
89,5000,2,10,0,0,0,0,0,0,25000000,25
90,5000,2,11,0,0,0,0,0,0,25000000,25
